Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
http,80,printen.laurens.nl,Successful,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.printen.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.printen.laurens.nl.txt
http,80,proactive.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.proactive.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.proactive.laurens.nl.txt
http,80,protocollen.laurens.nl,BadStatus,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.protocollen.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.protocollen.laurens.nl.txt
http,80,remote-access.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.remote-access.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.remote-access.laurens.nl.txt
http,80,remote.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.remote.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.remote.laurens.nl.txt
http,80,remotexs.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.remotexs.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.remotexs.laurens.nl.txt
http,80,server01.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.server01.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.server01.laurens.nl.txt
http,80,serviceplein.laurens.nl,Successful,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.serviceplein.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.serviceplein.laurens.nl.txt
http,80,sharepoint.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.sharepoint.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.sharepoint.laurens.nl.txt
http,80,smartxspoc.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.smartxspoc.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.smartxspoc.laurens.nl.txt
http,80,smtp1-02.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.smtp1-02.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.smtp1-02.laurens.nl.txt
http,80,smtp1-04.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.smtp1-04.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.smtp1-04.laurens.nl.txt
http,80,teams.laurens.nl,BadStatus,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.teams.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.teams.laurens.nl.txt
http,80,test.laurens.nl,Timeout,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/screens/http.test.laurens.nl.png,/home/jai/Documents/automations/programs/laurens.nl/Eyewitness/source/http.test.laurens.nl.txt
