Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
http,80,bereanbiblesociety.org,Timeout,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.bereanbiblesociety.org.txt
http,80,dev.bereanbiblesociety.org,BadStatus,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.dev.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.dev.bereanbiblesociety.org.txt
http,80,mail.bereanbiblesociety.org,Timeout,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.mail.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.mail.bereanbiblesociety.org.txt
http,80,new.bereanbiblesociety.org,BadStatus,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.new.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.new.bereanbiblesociety.org.txt
http,80,old.bereanbiblesociety.org,BadStatus,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.old.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.old.bereanbiblesociety.org.txt
http,80,store.bereanbiblesociety.org,Timeout,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.store.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.store.bereanbiblesociety.org.txt
http,80,w.bereanbiblesociety.org,BadStatus,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.w.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.w.bereanbiblesociety.org.txt
http,80,webmail.bereanbiblesociety.org,BadStatus,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.webmail.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.webmail.bereanbiblesociety.org.txt
http,80,www.bereanbiblesociety.org,Timeout,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/screens/http.www.bereanbiblesociety.org.png,/home/jai/Documents/automations/programs/bereanbiblesociety.org/Eyewitness/source/http.www.bereanbiblesociety.org.txt
