Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
http,80,blog.codacash.com,BadStatus,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.blog.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.blog.codacash.com.txt
http,80,codacash.com,Successful,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.codacash.com.txt
http,80,cpanel.codacash.com,BadStatus,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.cpanel.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.cpanel.codacash.com.txt
http,80,mail.codacash.com,BadStatus,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.mail.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.mail.codacash.com.txt
http,80,wallet-api.codacash.com,BadStatus,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.wallet-api.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.wallet-api.codacash.com.txt
http,80,webdisk.codacash.com,BadStatus,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.webdisk.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.webdisk.codacash.com.txt
http,80,webmail.codacash.com,BadStatus,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.webmail.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.webmail.codacash.com.txt
http,80,www.blog.codacash.com,BadStatus,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.www.blog.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.www.blog.codacash.com.txt
http,80,www.codacash.com,BadStatus,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/screens/http.www.codacash.com.png,/home/jai/Documents/automations/programs/codacash.com/Eyewitness/source/http.www.codacash.com.txt
