URL,80
api.genians.com,X,
beta.genians.com,X,
bp.genians.com,X,
cc50.genians.com,X,
docs.genians.com,X,
en.genians.com,X,
genians.com,X,
invoice.genians.com,X,
jira.genians.com,X,
journey.genians.com,X,
my.genians.com,X,
old.genians.com,X,
partner.genians.com,X,
pi-api.genians.com,X,
si.genians.com,X,
status.genians.com,X,
status.my.genians.com,X,
status-region.my.genians.com,X,
status-service.genians.com,X,
status-web.genians.com,X,
survey.genians.com,X,
www.genians.com,X,
